,business_id,name,city,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,new_category
27,xNK43KL8NRnoN9azyyrJ6A,Tangerine Asian Cuisine,Mississauga,43.5862087814,-79.74122344,3.5,19,0,"{'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'BikeParking': 'False', 'HasTV': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False'}","Chinese, Asian Fusion, Indian, Restaurants",,Chinese
28,yDJhScdD8cCCYfO4WNb-CQ,C'est Bon,Toronto,43.7168341,-79.4001043,3.0,46,1,"{'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'False', 'NoiseLevel': ""u'quiet'"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'WiFi': ""u'no'"", 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Chinese, Restaurants",,Chinese
29,c78Pat78fVUBFPXYeVvbaQ,Odd Seoul,Toronto,43.646190000000004,-79.419686,4.0,267,1,"{'Alcohol': ""u'full_bar'"", 'Caters': 'False', 'RestaurantsTakeOut': 'False', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'False', 'CoatCheck': 'False', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'loud'"", 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'False', 'HappyHour': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForDancing': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'WiFi': ""u'no'""}","Bars, Dive Bars, Korean, Restaurants, Asian Fusion, Nightlife","{'Monday': '18:0-2:0', 'Tuesday': '18:0-2:0', 'Wednesday': '18:0-2:0', 'Thursday': '18:0-2:0', 'Friday': '18:0-2:0', 'Saturday': '18:0-2:0'}",Korean
30,8KiTq2GxJm8mpr8kayAp-A,Pho Tai Bac,Richmond Hill,43.859898127799994,-79.43386841569999,4.0,136,1,"{'RestaurantsAttire': ""'casual'"", 'Caters': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WheelchairAccessible': 'True', 'Alcohol': ""'none'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""'average'"", 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTableService': 'True'}","Vietnamese, Soup, Restaurants","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-23:0'}",Vietnamese
31,YL1MmnQXbdqmO5zexUNvlg,Matcha Tea & Dessert,Toronto,43.6568094,-79.3993002,2.5,27,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'False', 'Caters': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'WiFi': ""'free'"", 'WheelchairAccessible': 'False', 'NoiseLevel': ""u'quiet'"", 'DogsAllowed': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False'}","Food, Japanese, Cafes, Tea Rooms, Restaurants, Asian Fusion, Bakeries, Bubble Tea, Desserts, Ramen",,Japanese
32,y05fRF4JOUE3i58vpGN2vA,New Generation Sushi and Teppanyaki,Vaughan,43.81874129999999,-79.531028,3.5,38,0,"{'RestaurantsReservations': 'True', 'NoiseLevel': ""'average'"", 'Alcohol': ""u'full_bar'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'HasTV': 'False', 'Caters': 'True', 'WheelchairAccessible': 'False', 'RestaurantsTableService': 'True', 'DogsAllowed': 'False'}","Japanese, Restaurants","{'Monday': '17:0-23:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}",Japanese
33,4vTDFobDGaiI-diLF5TKkQ,D & Y Sushi,Toronto,43.665152,-79.4650118,3.5,27,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'no'"", 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""'full_bar'"", 'RestaurantsDelivery': 'True', 'HasTV': 'False', 'Caters': 'True', 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'BikeParking': 'False', 'NoiseLevel': ""u'quiet'"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True'}","Japanese, Restaurants","{'Monday': '12:0-21:30', 'Wednesday': '12:0-21:30', 'Thursday': '12:0-21:30', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '16:30-21:30'}",Japanese
34,oU-Af-_1zT-ewuLfIubN2w,Katsu Japanese Restaurant,Toronto,43.678694799999995,-79.3470507,3.0,86,1,"{'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'""}","Japanese, Restaurants, Sushi Bars","{'Tuesday': '11:30-23:0', 'Wednesday': '11:30-23:0', 'Thursday': '11:30-23:0', 'Friday': '11:30-23:30', 'Saturday': '11:30-23:30', 'Sunday': '11:30-23:0'}",Japanese
35,4_GIJk0tX3k0x0FcUv4sNA,Basil Thai Kitchen,Toronto,43.6871826,-79.3070536,4.0,36,1,"{'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'HasTV': 'False', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'quiet'"", 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'""}","Restaurants, Thai, Malaysian, Event Planning & Services, Caterers","{'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",Thai
36,XYIPXJ9parr9FtvvcGI1SA,GB Hand-pulled Noodles,Toronto,43.656754799999995,-79.3837248,4.0,421,1,"{'RestaurantsDelivery': 'False', 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsTableService': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'WiFi': ""'no'"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'True'}","Chinese, Restaurants, Noodles","{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-21:30', 'Saturday': '11:30-21:30', 'Sunday': '11:30-21:30'}",Chinese
37,b2mVQLlc_beZP-Iop8JgFg,Malaysia Grill,Markham,43.874899799999994,-79.2591737,3.0,12,0,"{'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'False', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'no'"", 'HasTV': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'""}","Asian Fusion, Thai, Restaurants, Malaysian",,Thai
38,a7mTbEi2N8Zd-r-8jlReww,Koryo Korean Barbeque,Toronto,43.7752095518,-79.25708778149999,3.5,7,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsTableService': 'False', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'False', 'Caters': 'False'}","Japanese, Korean, Restaurants, Barbeque, Fast Food",,Japanese
39,6sATfFam9_q9uod0I2aCsg,Wu Tai Vegetarian Restaurant,Markham,43.847997,-79.356809,3.5,130,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""'none'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""'no'"", 'BikeParking': 'False', 'HasTV': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2'}","Chinese, Restaurants, Vegetarian","{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-21:30', 'Saturday': '10:30-21:30', 'Sunday': '10:30-21:30'}",Chinese
40,ojXlVfeYKBisI6EJ0UizAA,Canton Chang Fen,Markham,43.84978067270001,-79.3473188952,3.5,13,1,,"Restaurants, Fast Food, Chinese",,Chinese
41,p82Oz-NOHn-MAZQ0jQBkNg,Riki Sushi,Toronto,43.662417100000006,-79.4228715,4.0,11,1,"{'BikeParking': 'True', 'NoiseLevel': ""u'quiet'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WheelchairAccessible': 'False', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsTableService': 'True', 'Caters': 'True'}","Sushi Bars, Restaurants, Japanese, Asian Fusion","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:30', 'Saturday': '11:30-22:30', 'Sunday': '0:0-22:0'}",Japanese
42,KbjdEA6SRrjrwiFBtsD93g,Foodie Boy,Markham,43.8255385096,-79.3065717816,3.5,15,1,"{'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True', 'AcceptsInsurance': 'False', 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': True, 'lot': True, 'valet': False}"", 'Caters': 'True'}","Sandwiches, Chiropractors, Tea Rooms, Food, Chinese, Fast Food, Health & Medical, Comfort Food, Coffee & Tea, Imported Food, Breakfast & Brunch, Restaurants","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}",Chinese
43,cSSNM-c407ucUzKKHuEDGg,East Moon,Vaughan,43.782788399999994,-79.49139190000002,2.5,6,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'True'}","Chinese, Restaurants, Canadian (New)","{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30'}",Chinese
44,uiShreF9oKvzuqxWWxECAw,Gou Bu Li,Richmond Hill,43.8439761,-79.3878015,3.0,63,1,"{'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'WiFi': ""'free'"", 'Alcohol': ""'beer_and_wine'"", 'OutdoorSeating': 'False', 'WheelchairAccessible': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Restaurants, Chinese","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}",Chinese
45,nYacYMUTYhogZErC4NyLmw,Tim-Jas Thai & Chinese,Mississauga,43.53199179999999,-79.6124489,3.5,4,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'False', 'RestaurantsTakeOut': 'True'}","Restaurants, Thai, Chinese","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '15:0-22:0'}",Chinese
46,pvo-RRtvw1zBAHRzr8669w,Dumpling Buffet,Toronto,43.807745178999994,-79.2895870283,3.0,12,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True'}","Restaurants, Chinese",,Chinese
47,IZI9BdElfGB-WcHpd7Wg7Q,Pho Dai Nam,Toronto,43.7069859,-79.26814820000001,4.0,19,0,"{'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'none'"", 'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'NoiseLevel': ""u'quiet'""}","Vietnamese, Restaurants",,Vietnamese
48,vTFp_0wvobpUgS5RSde13w,The Golden Oriental Palace Chinese Cuisine,Scarborough,43.7883095,-79.26808100000002,3.5,3,0,"{'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'casual': False}"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True'}","Dim Sum, Restaurants, Chinese",,Chinese
49,cAni154peOBRMsgVFLVnCg,Akina Japanese Cuisine,Markham,43.833376200000004,-79.3077753,3.0,29,0,"{'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'WiFi': ""u'no'""}","Japanese, Restaurants",,Japanese
